INFO  [2018-01-23 12:38:02,919] main                 pid 7048@PCHacker
DEBUG [2018-01-23 12:38:19,479] main                 Engine: Engine.registerPlugin: registering FactionPlugin
DEBUG [2018-01-23 12:38:19,479] main                 EnginePlugin.activate: plugin=FactionPlugin
DEBUG [2018-01-23 12:38:19,480] main                 Sending msgsys.AWAIT_PLUGIN_DEPENDENTS id=38 to DomainServer
DEBUG [2018-01-23 12:38:19,721] main                 subscribe [MessageTypeFilter types=ao.SPAWNED,faction.ALTER_REPUTATION,ao.DESPAWNED,ao.PROPERTY,faction.UPDATE,ao.NOTIFY_REACTION_RADIUS,faction.UPDATE_PVP_STATE,] matching agents 7
DEBUG [2018-01-23 12:38:19,724] main                 Sending msgsys.SUBSCRIBE id=39 to mobserver
DEBUG [2018-01-23 12:38:19,725] main                 Sending msgsys.SUBSCRIBE id=39 to wmgr_1
DEBUG [2018-01-23 12:38:19,725] SelfMessage          SelfMessageHandler.handle pos=66
DEBUG [2018-01-23 12:38:19,725] main                 Sending msgsys.SUBSCRIBE id=39 to objmgr
DEBUG [2018-01-23 12:38:19,726] SelfMessage          handleSelfMessage id=39 type=msgsys.SUBSCRIBE class=atavism.msgsys.SubscribeMessage
DEBUG [2018-01-23 12:38:19,726] main                 Sending msgsys.SUBSCRIBE id=39 to proxy_1
DEBUG [2018-01-23 12:38:19,726] SelfMessage          [mobserver,39] Got subscription subId=7 filter [MessageTypeFilter types=ao.SPAWNED,ao.DESPAWNED,faction.ALTER_REPUTATION,ao.PROPERTY,faction.UPDATE,ao.NOTIFY_REACTION_RADIUS,faction.UPDATE_PVP_STATE,]
DEBUG [2018-01-23 12:38:19,726] main                 Sending msgsys.SUBSCRIBE id=39 to builder
DEBUG [2018-01-23 12:38:19,726] SelfMessage          sendResponse to mobserver,39 type=msgsys.RESPONSE id=40 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:19,727] main                 Sending msgsys.SUBSCRIBE id=39 to combat
DEBUG [2018-01-23 12:38:19,727] SelfMessage          SelfMessageHandler.handle pos=28
DEBUG [2018-01-23 12:38:19,727] main                 Sending msgsys.SUBSCRIBE id=39 to arena
DEBUG [2018-01-23 12:38:19,727] SelfMessage          handleSelfMessage id=40 responseTo=39 type=msgsys.RESPONSE class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:20,494] MessageIO            [objmgr,50] Got subscription subId=11 filter [MessageTypeFilter types=ao.AGIS_INV_FIND,ao.GET_ACCOUNT_ITEM_COUNT,inventory.GET_GENERIC_ITEM_DATA,inventory.PURCHASE_ITEM,ao.CHECK_COMPONENT,ao.GET_SKINS,inventory.CHECK_CURRENCY,]
DEBUG [2018-01-23 12:38:20,495] MessageIO            sendResponse to objmgr,50 type=msgsys.RESPONSE id=41 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:20,555] MessageIO            [objmgr,52] Got subscription subId=12 filter [MessageTypeFilter types=ao.SET_WEAPON,ao.ALTER_ITEM_COUNT,ao.TRADE_START_REQ,ao.PURCHASE_SKIN,ao.EQUIPPED_ITEM_USED,inventory.LOOT_ITEM,inventory.PICKUP_ITEM,inventory.MOVE_BAG,inventory.PLACE_BAG,inventory.RETURN_MAIL,inventory.GENERATE_LOOT,inventory.REMOVE_BAG,inventory.MAIL_READ,inventory.SEND_INV_UPDATE,inventory.SEND_MAIL,ao.DESPAWNED,inventory.GET_MERCHANT_LIST,ao.TRADE_OFFER_REQ,inventory.DELETE_MAIL,inventory.GET_LOOT_LIST,inventory.ALTER_CURRENCY,inventory.LOOT_ALL,ao.SET_SKIN_COLOUR,ao.REPAIR_ITEMS,inventory.MOVE_ITEM,inventory.REMOVE_GENERIC_ITEM,ao.RELOAD_ITEMS,inventory.GENERATE_ITEM,inventory.GET_SPECIFIC_ITEM_DATA,ao.USE_ACCOUNT_ITEM,inventory.SELL_ITEM,inventory.REMOVE_SPECIFIC_ITEM,inventory.SEND_PURCHASE_MAIL,inventory.GET_MAIL,inventory.MAIL_TAKE_ITEM,]
DEBUG [2018-01-23 12:38:20,556] MessageIO            sendResponse to objmgr,52 type=msgsys.RESPONSE id=42 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:20,756] main                 subscribe [PerceptionFilter types=ao.PERCEPTION_INFO, subjectCount=0 targets=] matching agents 1
DEBUG [2018-01-23 12:38:20,757] main                 Sending msgsys.SUBSCRIBE id=43 to wmgr_1
DEBUG [2018-01-23 12:38:21,020] main                 EnginePlugin.activate: plugin=FactionPlugin, onActivate complete, calling activateHooks
DEBUG [2018-01-23 12:38:21,020] main                 Engine.getManagementAgent returned null
DEBUG [2018-01-23 12:38:21,020] main                 EnginePlugin.activate: plugin=FactionPlugin, activate hooks called
DEBUG [2018-01-23 12:38:21,020] main                 Sending msgsys.PLUGIN_AVAILABLE id=44 to DomainServer
DEBUG [2018-01-23 12:38:21,021] main                 Engine: script completed
DEBUG [2018-01-23 12:38:21,021] main                 Engine: Executing script file: ../config/world/socialplugin.py
DEBUG [2018-01-23 12:38:21,024] main                 runPYFile: file=../config/world/socialplugin.py
DEBUG [2018-01-23 12:38:21,087] main                 Engine: Engine.registerPlugin: loading class atavism.agis.plugins.SocialPlugin
DEBUG [2018-01-23 12:38:21,105] main                 Engine: Engine.registerPlugin: registering Social
DEBUG [2018-01-23 12:38:21,105] main                 EnginePlugin.activate: plugin=Social
DEBUG [2018-01-23 12:38:21,105] main                 Sending msgsys.AWAIT_PLUGIN_DEPENDENTS id=45 to DomainServer
DEBUG [2018-01-23 12:38:21,147] main                 SocialPlugin: SocialPlugin activated
DEBUG [2018-01-23 12:38:21,158] main                 EnginePlugin.registerPluginNamespaces: namespaces [Namespace social:16]
DEBUG [2018-01-23 12:38:21,160] main                 subscribe [Some Namespace] matching agents 1
DEBUG [2018-01-23 12:38:21,160] main                 Sending msgsys.SUBSCRIBE id=46 to objmgr
DEBUG [2018-01-23 12:38:21,170] main                 subscribe [Some Namespace] matching agents 7
DEBUG [2018-01-23 12:38:21,170] main                 Sending msgsys.SUBSCRIBE id=47 to mobserver
DEBUG [2018-01-23 12:38:21,171] main                 Sending msgsys.SUBSCRIBE id=47 to wmgr_1
DEBUG [2018-01-23 12:38:21,171] main                 Sending msgsys.SUBSCRIBE id=47 to objmgr
DEBUG [2018-01-23 12:38:21,172] main                 Sending msgsys.SUBSCRIBE id=47 to proxy_1
DEBUG [2018-01-23 12:38:21,172] main                 Sending msgsys.SUBSCRIBE id=47 to builder
DEBUG [2018-01-23 12:38:21,173] main                 Sending msgsys.SUBSCRIBE id=47 to combat
DEBUG [2018-01-23 12:38:21,173] main                 Sending msgsys.SUBSCRIBE id=47 to arena
DEBUG [2018-01-23 12:38:21,171] SelfMessage          SelfMessageHandler.handle pos=74
DEBUG [2018-01-23 12:38:21,195] SelfMessage          handleSelfMessage id=47 type=msgsys.SUBSCRIBE class=atavism.msgsys.SubscribeMessage
DEBUG [2018-01-23 12:38:21,195] SelfMessage          [mobserver,47] Got subscription subId=10 filter [Some Namespace]
DEBUG [2018-01-23 12:38:21,195] SelfMessage          sendResponse to mobserver,47 type=msgsys.RESPONSE id=48 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:21,195] SelfMessage          SelfMessageHandler.handle pos=28
DEBUG [2018-01-23 12:38:21,196] SelfMessage          handleSelfMessage id=48 responseTo=47 type=msgsys.RESPONSE class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:21,252] MessageIO            [combat,44] Got subscription subId=7 filter [MessageTypeFilter types=ao.SPAWNED,ao.AUTO_ATTACK,ao.ITEM_EQUIP_STATUS_CHANGE,combat.STOP_AUTO_ATTACK,combat.UPDATE_BREATH,mob.UPDATE_PET_STATS,ao.DESPAWNED,ao.UPDATE_HEALTH_PROPS,combat.UPDATE_FATIGUE,ao.SET_COMBAT_INFO_STATE,ao.RELEASE_OBJECT,ao.PROPERTY,combat.TARGET_TYPE,arena.removeEffects,ao.DISMOUNT,ao.ITEM_ACQUIRE_STATUS_CHANGE,ao.UPDATE_OBJECT,ao.REMOVE_BUFF,combat.REMOVE_EFFECT,ao.START_ABILITY,ao.REGEN_HEALTH_MANA,combat.APPLY_EFFECT,ao.ADD_SKILL,]
DEBUG [2018-01-23 12:38:21,253] MessageIO            sendResponse to combat,44 type=msgsys.RESPONSE id=49 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:21,350] MessageIO            [combat,46] Got subscription subId=8 filter [MessageTypeFilter types=ao.GET_PLAYER_STAT_VALUE,ao.LOGIN,]
DEBUG [2018-01-23 12:38:21,351] MessageIO            sendResponse to combat,46 type=msgsys.RESPONSE id=50 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:21,371] main                 subscribe [Some Namespace] matching agents 5
DEBUG [2018-01-23 12:38:21,371] main                 Sending msgsys.SUBSCRIBE id=51 to mobserver
DEBUG [2018-01-23 12:38:21,372] main                 Sending msgsys.SUBSCRIBE id=51 to objmgr
DEBUG [2018-01-23 12:38:21,372] SelfMessage          SelfMessageHandler.handle pos=50
DEBUG [2018-01-23 12:38:21,372] main                 Sending msgsys.SUBSCRIBE id=51 to proxy_1
DEBUG [2018-01-23 12:38:21,373] main                 Sending msgsys.SUBSCRIBE id=51 to combat
DEBUG [2018-01-23 12:38:21,373] main                 Sending msgsys.SUBSCRIBE id=51 to arena
DEBUG [2018-01-23 12:38:21,375] SelfMessage          handleSelfMessage id=51 type=msgsys.SUBSCRIBE class=atavism.msgsys.SubscribeMessage
DEBUG [2018-01-23 12:38:21,375] SelfMessage          [mobserver,51] Got subscription subId=11 filter [Some Namespace]
DEBUG [2018-01-23 12:38:21,375] SelfMessage          sendResponse to mobserver,51 type=msgsys.RESPONSE id=52 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:21,376] SelfMessage          SelfMessageHandler.handle pos=28
DEBUG [2018-01-23 12:38:21,376] SelfMessage          handleSelfMessage id=52 responseTo=51 type=msgsys.RESPONSE class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:21,466] MessageIO            [combat,49] Got subscription subId=10 filter [Some Namespace]
DEBUG [2018-01-23 12:38:21,466] MessageIO            sendResponse to combat,49 type=msgsys.RESPONSE id=53 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:21,597] main                 AdminDatabase: starting keepalive
DEBUG [2018-01-23 12:38:21,599] main                 EnginePlugin.activate: plugin=Social, onActivate complete, calling activateHooks
DEBUG [2018-01-23 12:38:21,599] main                 Engine.getManagementAgent returned null
DEBUG [2018-01-23 12:38:21,600] main                 EnginePlugin.activate: plugin=Social, activate hooks called
DEBUG [2018-01-23 12:38:21,600] main                 Sending msgsys.PLUGIN_AVAILABLE id=54 to DomainServer
DEBUG [2018-01-23 12:38:21,601] main                 Engine: script completed
DEBUG [2018-01-23 12:38:21,601] main                 Engine: Executing script file: ../config/common/mobserver.py
DEBUG [2018-01-23 12:38:21,601] main                 runPYFile: file=../config/common/mobserver.py
DEBUG [2018-01-23 12:38:21,669] MessageIO            [combat,51] Got subscription subId=11 filter [Some Namespace]
DEBUG [2018-01-23 12:38:21,670] MessageIO            sendResponse to combat,51 type=msgsys.RESPONSE id=55 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:21,730] main                 Engine: Engine.registerPlugin: loading class atavism.server.plugins.MobManagerPlugin
DEBUG [2018-01-23 12:38:21,746] main                 Engine: Engine.registerPlugin: registering MobManager
DEBUG [2018-01-23 12:38:21,746] main                 EnginePlugin.activate: plugin=MobManager
DEBUG [2018-01-23 12:38:21,747] main                 Sending msgsys.AWAIT_PLUGIN_DEPENDENTS id=56 to DomainServer
DEBUG [2018-01-23 12:38:23,688] Scheduled-1          BasicInterpolator.run: interpolating all objects
DEBUG [2018-01-23 12:38:23,847] MessageIO            [combat,55] Got subscription subId=12 filter [MessageTypeFilter types=ao.GROUP_LEAVE,ao.GROUP_SET_ALLOWED_SPEAKER,ao.GROUP_INVITE,ao.GROUP_MUTE_VOICE_CHAT,ao.PROPERTY,iow.GROUP_INVITE_BY_NAME,ao.GROUP_VOICE_CHAT_STATUS,ao.GROUP_PROMOTE_LEADER,ao.GROUP_INVITE_RESPONSE,ao.GROUP_CHAT,ao.VOICE_MEMBER_ADDED,iow.CREATE_GROUP,ao.GROUP_REMOVE_MEMBER,]
DEBUG [2018-01-23 12:38:23,848] MessageIO            sendResponse to combat,55 type=msgsys.RESPONSE id=57 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:23,917] MessageIO            [combat,57] Got subscription subId=13 filter [MessageTypeFilter types=ao.LOGOUT,ao.REQUEST_GROUP_INFO,]
DEBUG [2018-01-23 12:38:23,917] MessageIO            sendResponse to combat,57 type=msgsys.RESPONSE id=58 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:24,685] main                 MobManagerPlugin: onActivate()
DEBUG [2018-01-23 12:38:24,695] main                 subscribe [MessageTypeFilter types=ao.CREATE_SPAWN_GEN,ao.INSTANCE_UNLOADED,ao.INSTANCE_DELETED,] matching agents 4
DEBUG [2018-01-23 12:38:24,707] main                 Sending msgsys.SUBSCRIBE id=59 to mobserver
DEBUG [2018-01-23 12:38:24,707] main                 Sending msgsys.SUBSCRIBE id=59 to objmgr
DEBUG [2018-01-23 12:38:24,707] SelfMessage          SelfMessageHandler.handle pos=50
DEBUG [2018-01-23 12:38:24,707] main                 Sending msgsys.SUBSCRIBE id=59 to instance
DEBUG [2018-01-23 12:38:24,708] SelfMessage          handleSelfMessage id=59 type=msgsys.SUBSCRIBE class=atavism.msgsys.SubscribeMessage
DEBUG [2018-01-23 12:38:24,708] main                 Sending msgsys.SUBSCRIBE id=59 to arena
DEBUG [2018-01-23 12:38:24,708] SelfMessage          [mobserver,59] Got subscription subId=12 filter [MessageTypeFilter types=ao.CREATE_SPAWN_GEN,ao.INSTANCE_UNLOADED,ao.INSTANCE_DELETED,]
DEBUG [2018-01-23 12:38:24,709] SelfMessage          sendResponse to mobserver,59 type=msgsys.RESPONSE id=60 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:24,709] SelfMessage          SelfMessageHandler.handle pos=28
DEBUG [2018-01-23 12:38:24,709] SelfMessage          handleSelfMessage id=60 responseTo=59 type=msgsys.RESPONSE class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:24,724] main                 subscribe [MessageTypeFilter types=ao.SET_AGGRO_RADIUS,] matching agents 1
DEBUG [2018-01-23 12:38:24,724] main                 Sending msgsys.SUBSCRIBE id=61 to combat
DEBUG [2018-01-23 12:38:24,736] main                 EnginePlugin.activate: plugin=MobManager, onActivate complete, calling activateHooks
DEBUG [2018-01-23 12:38:24,736] main                 Engine.getManagementAgent returned null
DEBUG [2018-01-23 12:38:24,736] main                 EnginePlugin.activate: plugin=MobManager, activate hooks called
DEBUG [2018-01-23 12:38:24,737] main                 Sending msgsys.PLUGIN_AVAILABLE id=62 to DomainServer
DEBUG [2018-01-23 12:38:24,737] main                 Engine: script completed
DEBUG [2018-01-23 12:38:24,738] main                 Engine: Executing script file: ../config/world/mobserver.py
DEBUG [2018-01-23 12:38:24,738] main                 runPYFile: file=../config/world/mobserver.py
DEBUG [2018-01-23 12:38:24,783] MessageIO            [objmgr,195] Got subscription subId=14 filter [MessageTypeFilter types=ao.SPAWNED,ao.INSTANCE_LOADED,crafting.CREATE_RESOURCE_NODE_FROM_MOB,ao.DESPAWNED,crafting.HARVEST_RESOURCE,crafting.GET_BLUEPRINTS,crafting.CRAFT_ITEM,crafting.GRID_UPDATED,crafting.DESTROY_MOB_RESOURCE_NODE,crafting.GATHER_RESOURCE,]
DEBUG [2018-01-23 12:38:24,784] MessageIO            sendResponse to objmgr,195 type=msgsys.RESPONSE id=63 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:24,806] MessageIO            [instance,21] Got subscription subId=2 filter [MessageTypeFilter types=ao.SPAWNED,ao.REGISTER_INSTANCE_TEMPLATE,ao.DESPAWNED,ao.GET_ENTITY_OIDS,ao.GET_REGION,ao.GET_INSTANCE_INFO,ao.CREATE_INSTANCE,ao.GET_MARKER,ao.LOAD_INSTANCE,]
DEBUG [2018-01-23 12:38:24,806] MessageIO            sendResponse to instance,21 type=msgsys.RESPONSE id=64 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:24,815] main                 done with mobserver.py
DEBUG [2018-01-23 12:38:24,815] main                 Engine: Engine.registerPlugin: loading class atavism.agis.plugins.AgisMobPlugin
DEBUG [2018-01-23 12:38:24,849] main                 Engine: Engine.registerPlugin: registering MobManager
DEBUG [2018-01-23 12:38:24,849] main                 EnginePlugin.activate: plugin=MobManager
DEBUG [2018-01-23 12:38:24,850] main                 Sending msgsys.AWAIT_PLUGIN_DEPENDENTS id=65 to DomainServer
DEBUG [2018-01-23 12:38:24,989] MessageIO            [instance,26] Got subscription subId=6 filter [Some Namespace]
DEBUG [2018-01-23 12:38:24,989] MessageIO            sendResponse to instance,26 type=msgsys.RESPONSE id=66 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:25,002] MessageIO            [instance,27] Got subscription subId=7 filter [Some Namespace]
DEBUG [2018-01-23 12:38:25,003] MessageIO            sendResponse to instance,27 type=msgsys.RESPONSE id=67 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:25,040] main                 subscribe [MessageTypeFilter types=ao.VERIFY_ISLAND_ACCESS,ao.CREATE_LOOT_TABLE,mob.CREATE_MOB_SPAWN,ao.SPAWN_DOME_MOB,mob.SPAWN_ARENA_CREATURE,ao.EDIT_SPAWN_MARKER,mob.SPAWN_PET,ao.DELETE_SPAWN_MARKER,ao.CREATE_ISLAND,ao.VIEW_MARKERS,mob.GET_TEMPLATES,ao.CREATE_FACTION,ao.SPAWN_INSTANCE_MOBS,ao.CREATE_QUEST,ao.CREATE_MOB,ao.INSTANCE_LOADED,ao.SPAWNED,ao.PLAY_COORD_EFFECT,ao.DESPAWNED,ao.SPAWN_MOB,ao.USE_TRAP_DOOR,ao.SET_BLOCK,mob.GET_ISLANDS_DATA,ao.ACCOUNT_LOGIN,ao.CHANGE_INSTANCE,ao.INTERACT_WITH_OBJECT,ao.REQUEST_DEVELOPER_ACCESS,ao.REQUEST_SPAWN_DATA,mob.TAME_BEAST,ao.ENTER_WORLD,] matching agents 8
DEBUG [2018-01-23 12:38:25,041] main                 Sending msgsys.SUBSCRIBE id=68 to mobserver
DEBUG [2018-01-23 12:38:25,042] main                 Sending msgsys.SUBSCRIBE id=68 to wmgr_1
DEBUG [2018-01-23 12:38:25,042] SelfMessage          SelfMessageHandler.handle pos=190
DEBUG [2018-01-23 12:38:25,045] main                 Sending msgsys.SUBSCRIBE id=68 to objmgr
DEBUG [2018-01-23 12:38:25,046] SelfMessage          handleSelfMessage id=68 type=msgsys.SUBSCRIBE class=atavism.msgsys.SubscribeMessage
DEBUG [2018-01-23 12:38:25,046] main                 Sending msgsys.SUBSCRIBE id=68 to proxy_1
DEBUG [2018-01-23 12:38:25,046] SelfMessage          [mobserver,68] Got subscription subId=14 filter [MessageTypeFilter types=ao.VERIFY_ISLAND_ACCESS,ao.CREATE_LOOT_TABLE,mob.CREATE_MOB_SPAWN,ao.EDIT_SPAWN_MARKER,mob.SPAWN_ARENA_CREATURE,ao.SPAWN_DOME_MOB,mob.SPAWN_PET,ao.DELETE_SPAWN_MARKER,ao.CREATE_ISLAND,ao.VIEW_MARKERS,mob.GET_TEMPLATES,ao.CREATE_FACTION,ao.SPAWN_INSTANCE_MOBS,ao.CREATE_QUEST,ao.CREATE_MOB,ao.INSTANCE_LOADED,ao.SPAWNED,ao.PLAY_COORD_EFFECT,ao.DESPAWNED,ao.SPAWN_MOB,ao.USE_TRAP_DOOR,ao.SET_BLOCK,mob.GET_ISLANDS_DATA,ao.CHANGE_INSTANCE,ao.ACCOUNT_LOGIN,ao.INTERACT_WITH_OBJECT,ao.REQUEST_DEVELOPER_ACCESS,ao.REQUEST_SPAWN_DATA,mob.TAME_BEAST,ao.ENTER_WORLD,]
DEBUG [2018-01-23 12:38:25,048] main                 Sending msgsys.SUBSCRIBE id=68 to instance
DEBUG [2018-01-23 12:38:25,048] SelfMessage          sendResponse to mobserver,68 type=msgsys.RESPONSE id=69 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:25,057] SelfMessage          SelfMessageHandler.handle pos=28
DEBUG [2018-01-23 12:38:25,057] SelfMessage          handleSelfMessage id=69 responseTo=68 type=msgsys.RESPONSE class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:25,049] main                 Sending msgsys.SUBSCRIBE id=68 to combat
DEBUG [2018-01-23 12:38:25,059] main                 Sending msgsys.SUBSCRIBE id=68 to arena
DEBUG [2018-01-23 12:38:25,060] main                 Sending msgsys.SUBSCRIBE id=68 to login_manager
DEBUG [2018-01-23 12:38:25,101] main                 subscribe [MessageTypeFilter types=ao.LOAD_INSTANCE_BY_ID,ao.LOGOUT,ao.LOGIN,ao.GET_INSTANCE_TEMPLATE,] matching agents 4
DEBUG [2018-01-23 12:38:25,104] main                 Sending msgsys.SUBSCRIBE id=70 to mobserver
DEBUG [2018-01-23 12:38:25,104] main                 Sending msgsys.SUBSCRIBE id=70 to wmgr_1
DEBUG [2018-01-23 12:38:25,105] main                 Sending msgsys.SUBSCRIBE id=70 to proxy_1
DEBUG [2018-01-23 12:38:25,105] main                 Sending msgsys.SUBSCRIBE id=70 to instance
DEBUG [2018-01-23 12:38:25,106] SelfMessage          SelfMessageHandler.handle pos=54
DEBUG [2018-01-23 12:38:25,106] SelfMessage          handleSelfMessage id=70 type=msgsys.SUBSCRIBE class=atavism.msgsys.SubscribeMessage
DEBUG [2018-01-23 12:38:25,106] SelfMessage          [mobserver,70] Got subscription subId=15 filter [MessageTypeFilter types=ao.LOAD_INSTANCE_BY_ID,ao.LOGOUT,ao.LOGIN,ao.GET_INSTANCE_TEMPLATE,]
DEBUG [2018-01-23 12:38:25,107] SelfMessage          sendResponse to mobserver,70 type=msgsys.RESPONSE id=71 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:25,107] SelfMessage          SelfMessageHandler.handle pos=28
DEBUG [2018-01-23 12:38:25,107] SelfMessage          handleSelfMessage id=71 responseTo=70 type=msgsys.RESPONSE class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:25,217] main                 ContentDatabase: starting keepalive
DEBUG [2018-01-23 12:38:25,294] main                 MOB: loading content for category: 0
DEBUG [2018-01-23 12:38:25,396] MessageIO            [proxy_1,70] Got subscription subId=2 filter [MessageTypeFilter types=ao.SYS_CHAT,]
DEBUG [2018-01-23 12:38:25,396] MessageIO            sendResponse to proxy_1,70 type=msgsys.RESPONSE id=72 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:25,449] MessageIO            [proxy_1,74] Got subscription subId=3 filter [PerceptionFilter types=ao.DETACH,ao.TRAINING_FAILED,ao.TRADE_OFFER_UPDATE,ao.COM,ao.VENDOR_BALANCE,ao.VENDOR_INFO,ao.PROPERTY,ao.REMOVE_STATIC_PERCEPTION,ao.VENDOR_INFO_REQ,ao.P2P_EXTENSION,ao.WNODECORRECT,ao.FREE_OBJECT,ao.VOICE_PARMS,ao.PERCEPTION_INFO,ao.NEW_DIRLIGHT,ao.DAMAGE,ao.TRADE_START,ao.TRAINING_INFO,ao.QUEST_LOG_INFO,ao.INVOKE_EFFECT,ao.FOG,ao.UPDATEWNODE,ao.INV_UPDATE,ao.ROAD,ao.EXTENSION,ao.ABILITY_UPDATE,ao.TRADE_COMPLETE,ao.DISPLAY_CONTEXT,ao.MOB_PATH,ao.UPDATE_PLAYER_IGNORE_LIST,ao.QUEST_INFO,ao.REMOVE_QUEST_RESP,ao.STAT_XP_UPDATE,ao.SET_AMBIENT,ao.TARGETED_PROPERTY,ao.ABILITY_STATUS,ao.ORIENT,ao.ADD_STATIC_PERCEPTION,ao.SOUND,ao.GET_MATCHING_PLAYERS,ao.ANIMATION, subjectCount=0 targets=]
DEBUG [2018-01-23 12:38:25,450] MessageIO            sendResponse to proxy_1,74 type=msgsys.RESPONSE id=73 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:25,484] MessageIO            [proxy_1,76] Got subscription subId=4 filter [PerceptionFilter types=ao.LOGOUT_PLAYER,ao.GET_PLAYER_LOGIN_STATUS,ao.INSTANCE_ENTRY_REQ,ao.PLAYER_IGNORE_LIST_REQ, subjectCount=0 targets=]
DEBUG [2018-01-23 12:38:25,485] MessageIO            sendResponse to proxy_1,76 type=msgsys.RESPONSE id=74 class=atavism.msgsys.ResponseMessage
DEBUG [2018-01-23 12:38:25,753] main                 ITEMS: mob Evil Princess now has equipment: 
DEBUG [2018-01-23 12:38:25,755] main                 ITEMS: mob Merchant Knight now has equipment: 
DEBUG [2018-01-23 12:38:25,757] main                 ITEMS: mob Cactus1 now has equipment: 
DEBUG [2018-01-23 12:38:25,758] main                 MOB: loading in stat data for mob: 1
DEBUG [2018-01-23 12:38:25,947] main                 MOB: finished loading in stat data for mob: 1
DEBUG [2018-01-23 12:38:25,947] main                 MOB: loading in loot data for mob: 1
DEBUG [2018-01-23 12:38:26,004] main                 MOB: finished loading in loot data for mob: 1
DEBUG [2018-01-23 12:38:26,004] main                 MOB: loading in stat data for mob: 2
DEBUG [2018-01-23 12:38:26,007] main                 MOB: finished loading in stat data for mob: 2
DEBUG [2018-01-23 12:38:26,007] main                 MOB: loading in loot data for mob: 2
DEBUG [2018-01-23 12:38:26,010] main                 MOB: finished loading in loot data for mob: 2
DEBUG [2018-01-23 12:38:26,013] main                 MOB: loading in stat data for mob: 5
DEBUG [2018-01-23 12:38:26,017] main                 MOB: finished loading in stat data for mob: 5
DEBUG [2018-01-23 12:38:26,017] main                 MOB: loading in loot data for mob: 5
DEBUG [2018-01-23 12:38:26,020] main                 MOB: finished loading in loot data for mob: 5
DEBUG [2018-01-23 12:38:26,025] main                 ObjectManagerClient: registering template: [Template: name=Evil Princess, id=1, type=mob] (ns=NS.wmgr, key=speed_run, val=0.0)(ns=NS.wmgr, key=scale, val=[x=1.0,y=1.0,z=1.0])(ns=NS.wmgr, key=displays, val=[Assets/Resources/Princess.prefab])(ns=NS.wmgr, key=subTitle, val=)(ns=NS.wmgr, key=templateID, val=1)(ns=NS.wmgr, key=animationState, val=1)(ns=NS.wmgr, key=species, val=Humanoid)(ns=NS.wmgr, key=:percRadius, val=75)(ns=NS.wmgr, key=:objType, val=[MOB,1])(ns=NS.wmgr, key=mobType, val=0)(ns=NS.wmgr, key=speed_walk, val=0.0)(ns=NS.wmgr, key=faction, val=2)(ns=NS.wmgr, key=race, val=Humanoid)(ns=NS.wmgr, key=subSpecies, val=)(ns=NS.combat, key=combat.autoability, val=1)(ns=NS.combat, key=attackable, val=true)(ns=NS.combat, key=attackType, val=)(ns=NS.combat, key=maxLevel, val=1)(ns=NS.combat, key=:statOverrides, val={})(ns=NS.combat, key=minLevel, val=1)(ns=NS.combat, key=dmg-base, val=[AgisStat: dmg-base=5 (base=5 min=null max=5)])(ns=NS.combat, key=combat.mobflag, val=true)(ns=NS.combat, key=effects, val=[])(ns=NS.combat, key=kill_exp, val=100)(ns=NS.combat, key=hitBox, val=1)(ns=NS.combat, key=weaponType, val=Unarmed)(ns=NS.inv, key=:inv_items, val=)(ns=NS.inv, key=lootTables, val={1=100})
DEBUG [2018-01-23 12:38:26,026] main                 sendRPC type=ao.REGISTER_TEMPLATE id=75 class=atavism.server.plugins.ObjectManagerClient$RegisterTemplateMessage
